_id,name,description,price,ratings,images[0].public_id,images[0].url,images[0]._id,category,stock,numOfReviews,user,createdAt,__v,reviews[0].user,reviews[0].name,reviews[0].rating,reviews[0].comment,reviews[0]._id
6523ee020ba4f4de63a98458,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB/512GB/Win11/Office 2021/Blue/1.7 kg), X1502ZA-EJ523WS","\r\n    Care Instructions: Hand Wash Only\r\n    Processor: Intel Core i5-12500H Processor 2.5 GHz (18M Cache, up to 4.5 GHz, 4P+8E cores)\r\n    Memory: 8GB (4GB DDR4 on board + 4GB SO-DIMM) DDR4 | Storage: 512GB M.2 NVMe PCIe 3.0 SSD\r\n    Display: 15.6-inch (35.56cm), FHD (1920 x 1080) 16:9 aspect ratio, LED Backlit, 60Hz refresh rate, 220nits, 45% NTSC color gamut, VESA CERTIFIED Display HDR True Black 500\r\n    Graphics: Intel Iris Xᵉ Graphics\r\n    Operating System: Pre-loaded Windows 11 Home with lifetime validity | Software Included: Pre-Installed Office Home and Student 2021\r\n    Design: 1.99 ~ 1.99 cm | 1.70 kg | Thin and Light Laptop | 42WHrs, 3S1P, 3-cell Li-ion | Up to 6 hours battery life ;Note: Battery life depends on conditions of usage\r\n\r\n    Keyboard: Backlit Chiclet Keyboard\r\n    I/O Port: 1x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-C, 2x USB 3.2 Gen 1 Type-A, 1x HDMI 1.4, 1x 3.5mm Combo Audio Jack, 1x DC-in\r\n    Other: 720p HD camera with privacy shutter | Wi-Fi 6(802.11ax) (Dual band) 2*2 + Bluetooth 5.3 Wireless Card | SonicMaster | Built-in speaker |Built-in microphone | with Cortana support\r\n\r\n",45000,0,products/sm4q3ngqi7rpminbadcj,https://res.cloudinary.com/drbqemmjk/image/upload/v1696936652/products/sm4q3ngqi7rpminbadcj.jpg,652532ccd4515fb745cd0f59,Laptop,500,0,6523dbf20ba4f4de63a98318,2023-10-09T12:11:46.979Z,0,,,,,
65252766d4515fb745cd0ded,Samsung Galaxy Book3 Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home)," About this item\r\n\r\n    Processor: 13th Generation Intel Core i5-1335U processor (up to 4.6 GHz 12 MB L3 Cache) | Memory: 16 GB LPDDR4x Memory | Storage: 512 GB NVMe SSD, additional slot- expandable upto 1TB | Intel Iris Xe Graphics\r\n    Operating System: Windows 11 Home | Pre-Installed Software: MS Office Home & Student 2021, Live Message, Live Wallpaper, McAfee Live Safe (Trial), Screen Recorder, Samsung Gallery, Samsung Flow, Samsung Notes, Samsung Recovery, Samsung Settings, Studio Plus, Samsung Update, Samsung Security, Quick Share, Galaxy Book Smart Switch, Samsung Pass, Samsung Multi Control\r\n    Display: 15.6"" (39.6 cm) | 1920 x 1080 resolution| 60Hz | Design: Aluminum body with 15.4mm thinness and 1.58kg weight ",75000,4,products/ijr81nb3ibp6arzfklna,https://res.cloudinary.com/drbqemmjk/image/upload/v1696933734/products/ijr81nb3ibp6arzfklna.jpg,65252766d4515fb745cd0dee,Laptop,5,1,6523dbf20ba4f4de63a98318,2023-10-10T10:28:54.069Z,1,6523da430ba4f4de63a9830d,amar kumar,4,vnbkjfhldfhghgjhgoirthgifhiurtuh,65252e0bd4515fb745cd0e92
652531f4d4515fb745cd0f13,"HP Chromebook X360,Intel Celeron N4120,14-Inch (35.6 Cm),Hd,4Gb Lpddr4,64Gb Emmc,Intel Uhd Graphics,Thin&Light,Dual Speakers,Brightview Display (Chrome 64,White,1.49 Kg),Ca0505Tu,Chrome OS"," 【4-core Intel Celeron N4120】4 threads and 4MB L2 cache boost productivity with blazing-fast processing speeds. Intel UHD graphics deliver stunning visuals for an enhanced viewing experience.\r\n【Upgraded memory and storage】4GB LPDDR4 RAM allows you to switch between demanding applications effortlessly. 64GB eMMC storage creates room for all your files and data with ample storage space.\r\n【Touchscreen】The 14-inch, HD, 220-nit, touchscreen, and micro-edge display is innovatively engineered to rotate 360° so that you can view your screen from all angles with pristine clarity.\r\n【Effortless connectivity】Wi-Fi 5 (2x2) and Bluetooth 5.0 provide a smooth and reliable wireless experience. Plug in easily and stay connected with 2 x USB Type-C and 1 x USB Type-A ports.\r\n【Long battery life】Fast charge your device from 0% to 50% in 45 mins. Extend your day into the night with an enduring 47Wh battery that helps you tackle work and play, all day long. ",35000,0,products/hosigtmtiwrattzcouk8,https://res.cloudinary.com/drbqemmjk/image/upload/v1696936436/products/hosigtmtiwrattzcouk8.jpg,652531f4d4515fb745cd0f14,Laptop,50,0,6523dbf20ba4f4de63a98318,2023-10-10T11:13:56.379Z,0,,,,,
65253251d4515fb745cd0f25,"[SmartChoice] HP Laptop 15s, 11th Gen Intel Core i5-1155G7, 15.6-inch (39.6cm), FHD, 8GB DDR4, 512GB SSD, Intel Iris Xe Graphics, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), fr4000TU"," 【4-core 11th Gen Intel Core i3-1115G4】8 threads and 8MB L3 cache deliver fast processing speeds. The Intel Iris Xᵉ graphics help you dive into crisp, stunning visuals.\r\n【Upgraded memory and storage】8GB DDR4 RAM and 512GB PCIe NVMe M.2 SSD allow you to undertake improved multitasking with high-bandwidth memory and ample storage. Now, browse or work as you please.\r\n【Micro-edge display】The 15.6-inch, FHD, 250-nit, anti-glare, and micro-edge display immerses you in your projects, helping you explore intricate details on a large screen.\r\n【Effortless connectivity】Wi-Fi 5 (2x2) and Bluetooth 5.0 make you unstoppable with a dependable connection. Stay plugged in with 1 x USB Type-C, 2 x USB Type-A, and 1 x HDMI 1.4b ports.\r\n【Long battery life】With HP Fast Charge, power up your device up to 50% in 45 mins. Once done, get ready to go where work takes you backed up with a long-lasting 41Wh battery life.\r\n【Business conferencing】HP True Vision 720p HD camera with integrated dual array mics and dual speakers enables you to put your point across with utmost clarity in high resolution. ",52990,0,products/fq8v3xhf77fucmmurhgf,https://res.cloudinary.com/drbqemmjk/image/upload/v1696936529/products/fq8v3xhf77fucmmurhgf.jpg,65253251d4515fb745cd0f26,Laptop,0,0,6523dbf20ba4f4de63a98318,2023-10-10T11:15:29.922Z,0,,,,,
652a26682b1f6aed68e913bf,"iQOO Neo 7 Pro 5G (Dark Storm, 12GB RAM, 256GB Storage) | Snapdragon® 8+ Gen 1 | Independent Gaming Chip | Flagship 50MP OIS Camera | AG Glass Design","Snapdragon 8+ Gen 1 Mobile Platform adopts TSMC 4nm Process & has Superior Flagship Grade Performance with LPDDR5 RAM & UFS 3.1 Storage\r\nIndependent Gaming Chip boosts FPS by Game Frame Interpolation, sharpens Display with Game Display Enhancement and reduces power consumption\r\nTakes only 8 min to charge from 1% to 50% with 120W FlashCharge in Fast Charging Mode (100% in 25 min)\r\nUtmost clarity whether it’s Day or Night with Flagship 50MP GN5 OIS Ultra-Sensing coupled with Ultra-Wide (8MP) and Macro Camera\r\nMotion Control, Gyroscope Enhancement, 4D Game Vibration, Voice Changer are here to level up your gaming experience",32999,0,products/ankc0l33sdogxzkcmsqq,https://res.cloudinary.com/drbqemmjk/image/upload/v1697261159/products/ankc0l33sdogxzkcmsqq.jpg,652a26682b1f6aed68e913c0,Mobile,20,0,6523dbf20ba4f4de63a98318,2023-10-14T05:26:00.476Z,0,,,,,
652a27542b1f6aed68e916a8,"OnePlus 11 5G (Titan Black, 16GB RAM, 256GB Storage)","Camera: 50MP Main Camera with Sony IMX890 (OIS supported), 48MP Ultrawide Camera with Sony IMX581 (FOV: 115 degree) and 32MP Telephoto lens with Sony IMX709 (2X Optical Zoom); 16MP Front (Selfie) Camera with EIS support\r\nCamera Modes : Night, PRO, PANO, Portrait, TIME-LAPSE, SLO-MO, Text scanner, Movie, Long Exposure, Dual-view video, TILT-SHIFT, XPAN, Scan, STICKER, and AI ID photo\r\nDisplay: 6.7 Inches; 120 Hz AMOLED QHD Display with Corning Gorilla Glass Victus; Resolution: 3216 X 1440 pixels; HDR 10+, sRGB, 10-bit Color Depth, PWM + DC dimming\r\nOperating System: OxygenOS based on Android 13\r\nProcessor: Snapdragon 8 Gen 2 Mobile Platform\r\n16GB LPDDR5X RAM, 256 GB UFS4.0 Storage\r\nBattery & Charging: 5000 mAh with 100W SUPERVOOC\r\nIn-Display Fingerprint Sensor",61999,0,products/ommz0egu2lwztl1qju4a,https://res.cloudinary.com/drbqemmjk/image/upload/v1697261396/products/ommz0egu2lwztl1qju4a.webp,652a27542b1f6aed68e916a9,Mobile,10,0,6523dbf20ba4f4de63a98318,2023-10-14T05:29:56.987Z,0,,,,,
652a34a42b1f6aed68e92f4e,OnePlus 11 5G,"Camera: 50MP Main Camera with Sony IMX890 (OIS supported), 48MP Ultrawide Camera with Sony IMX581 (FOV: 115 degree) and 32MP Telephoto lens with Sony IMX709 (2X Optical Zoom); 16MP Front (Selfie) Camera with EIS support",61999,0,products/bcdwuwmgy3yjtjkigko0,https://res.cloudinary.com/drbqemmjk/image/upload/v1697264803/products/bcdwuwmgy3yjtjkigko0.webp,652a34a42b1f6aed68e92f4f,Mobile,10,0,6523dbf20ba4f4de63a98318,2023-10-14T06:26:44.205Z,0,,,,,
